,Company Name Full,date,Overall Maturity Score
242,Ahold,2023-08-31,0.31044011320441445
243,Ahold,2023-09-01,0.31044011320441445
244,Ahold,2023-09-02,0.31044011320441445
245,Ahold,2023-09-03,0.31044011320441445
246,Ahold,2023-09-04,0.31044011320441445
247,Ahold,2023-09-05,0.31044011320441445
248,Ahold,2023-09-06,0.31044011320441445
249,Ahold,2023-09-07,0.31044011320441445
250,Ahold,2023-09-08,0.31044011320441445
251,Ahold,2023-09-09,0.31044011320441445
252,Ahold,2023-09-10,0.31044011320441445
253,Ahold,2023-09-11,0.31044011320441445
254,Ahold,2023-09-12,0.31044011320441445
255,Ahold,2023-09-13,0.31044011320441445
256,Ahold,2023-09-14,0.31044011320441445
257,Ahold,2023-09-15,0.31044011320441445
258,Ahold,2023-09-16,0.31044011320441445
259,Ahold,2023-09-17,0.31044011320441445
260,Ahold,2023-09-18,0.31044011320441445
261,Ahold,2023-09-19,0.31044011320441445
262,Ahold,2023-09-20,0.31044011320441445
263,Ahold,2023-09-21,0.31044011320441445
264,Ahold,2023-09-22,0.31044011320441445
265,Ahold,2023-09-23,0.31044011320441445
266,Ahold,2023-09-24,0.31044011320441445
267,Ahold,2023-09-25,0.31044011320441445
268,Ahold,2023-09-26,0.31423881450311575
269,Ahold,2023-09-27,0.31423881450311575
270,Ahold,2023-09-28,0.31423881450311575
271,Ahold,2023-09-29,0.31423881450311575
272,Ahold,2023-09-30,0.31423881450311575
273,Ahold,2023-10-01,0.31423881450311575
274,Ahold,2023-10-02,0.31423881450311575
275,Ahold,2023-10-03,0.31423881450311575
276,Ahold,2023-10-04,0.32053252079682204
277,Ahold,2023-10-05,0.32053252079682204
278,Ahold,2023-10-06,0.32053252079682204
279,Ahold,2023-10-07,0.32053252079682204
280,Ahold,2023-10-08,0.32053252079682204
281,Ahold,2023-10-09,0.32053252079682204
282,Ahold,2023-10-10,0.32053252079682204
283,Ahold,2023-10-11,0.32053252079682204
284,Ahold,2023-10-12,0.32053252079682204
285,Ahold,2023-10-13,0.32053252079682204
286,Ahold,2023-10-14,0.32053252079682204
287,Ahold,2023-10-15,0.32053252079682204
288,Ahold,2023-10-16,0.32053252079682204
289,Ahold,2023-10-17,0.32053252079682204
290,Ahold,2023-10-18,0.32053252079682204
291,Ahold,2023-10-19,0.32053252079682204
292,Ahold,2023-10-20,0.32053252079682204
293,Ahold,2023-10-21,0.32053252079682204
294,Ahold,2023-10-22,0.32053252079682204
295,Ahold,2023-10-23,0.32053252079682204
296,Ahold,2023-10-24,0.32053252079682204
297,Ahold,2023-10-25,0.32053252079682204
298,Ahold,2023-10-26,0.32053252079682204
299,Ahold,2023-10-27,0.32053252079682204
300,Ahold,2023-10-28,0.32053252079682204
301,Ahold,2023-10-29,0.32053252079682204
302,Ahold,2023-10-30,0.32053252079682204
303,Ahold,2023-10-31,0.32053252079682204
304,Ahold,2023-11-01,0.32053252079682204
305,Ahold,2023-11-02,0.32053252079682204
306,Ahold,2023-11-03,0.32053252079682204
307,Ahold,2023-11-04,0.32053252079682204
308,Ahold,2023-11-05,0.32053252079682204
309,Ahold,2023-11-06,0.32053252079682204
310,Ahold,2023-11-07,0.32053252079682204
311,Ahold,2023-11-08,0.32053252079682204
312,Ahold,2023-11-09,0.32053252079682204
313,Ahold,2023-11-10,0.32053252079682204
314,Ahold,2023-11-11,0.32053252079682204
315,Ahold,2023-11-12,0.32053252079682204
316,Ahold,2023-11-13,0.32053252079682204
317,Ahold,2023-11-14,0.32053252079682204
318,Ahold,2023-11-15,0.32053252079682204
319,Ahold,2023-11-16,0.32053252079682204
320,Ahold,2023-11-17,0.32053252079682204
321,Ahold,2023-11-18,0.32053252079682204
322,Ahold,2023-11-19,0.32053252079682204
323,Ahold,2023-11-20,0.32053252079682204
324,Ahold,2023-11-21,0.32053252079682204
325,Ahold,2023-11-22,0.32053252079682204
326,Ahold,2023-11-23,0.32053252079682204
327,Ahold,2023-11-24,0.32053252079682204
328,Ahold,2023-11-25,0.32053252079682204
329,Ahold,2023-11-26,0.32053252079682204
330,Ahold,2023-11-27,0.32053252079682204
331,Ahold,2023-11-28,0.32053252079682204
332,Ahold,2023-11-29,0.32053252079682204
333,Ahold,2023-11-30,0.32053252079682204
334,Ahold,2023-12-01,0.32053252079682204
335,Ahold,2023-12-02,0.32053252079682204
336,Ahold,2023-12-03,0.32053252079682204
337,Ahold,2023-12-04,0.32053252079682204
338,Ahold,2023-12-05,0.32053252079682204
339,Ahold,2023-12-06,0.32053252079682204
340,Ahold,2023-12-07,0.32053252079682204
341,Ahold,2023-12-08,0.32053252079682204
342,Ahold,2023-12-09,0.32053252079682204
343,Ahold,2023-12-10,0.32053252079682204
344,Ahold,2023-12-11,0.32053252079682204
345,Ahold,2023-12-12,0.32053252079682204
346,Ahold,2023-12-13,0.32053252079682204
347,Ahold,2023-12-14,0.32053252079682204
348,Ahold,2023-12-15,0.32053252079682204
349,Ahold,2023-12-16,0.32053252079682204
350,Ahold,2023-12-17,0.32053252079682204
351,Ahold,2023-12-18,0.32053252079682204
352,Ahold,2023-12-19,0.3209870662513675
353,Ahold,2023-12-20,0.3209870662513675
354,Ahold,2023-12-21,0.3209870662513675
355,Ahold,2023-12-22,0.3209870662513675
356,Ahold,2023-12-23,0.3209870662513675
357,Ahold,2023-12-24,0.3209870662513675
358,Ahold,2023-12-25,0.3209870662513675
359,Ahold,2023-12-26,0.3209870662513675
360,Ahold,2023-12-27,0.3209870662513675
361,Ahold,2023-12-28,0.3209870662513675
362,Ahold,2023-12-29,0.3209870662513675
363,Ahold,2023-12-30,0.3209870662513675
364,Ahold,2023-12-31,0.3209870662513675
365,Ahold,2024-01-01,0.3209870662513675
366,Ahold,2024-01-02,0.3209870662513675
367,Ahold,2024-01-03,0.3209870662513675
368,Ahold,2024-01-04,0.3209870662513675
369,Ahold,2024-01-05,0.3209870662513675
370,Ahold,2024-01-06,0.3209870662513675
371,Ahold,2024-01-07,0.3209870662513675
372,Ahold,2024-01-08,0.3209870662513675
373,Ahold,2024-01-09,0.3209870662513675
374,Ahold,2024-01-10,0.3209870662513675
375,Ahold,2024-01-11,0.3209870662513675
376,Ahold,2024-01-12,0.3209870662513675
377,Ahold,2024-01-13,0.3209870662513675
378,Ahold,2024-01-14,0.3209870662513675
379,Ahold,2024-01-15,0.3209870662513675
380,Ahold,2024-01-16,0.3209870662513675
381,Ahold,2024-01-17,0.3209870662513675
382,Ahold,2024-01-18,0.3209870662513675
383,Ahold,2024-01-19,0.3209870662513675
384,Ahold,2024-01-20,0.3209870662513675
385,Ahold,2024-01-21,0.3209870662513675
386,Ahold,2024-01-22,0.3209870662513675
387,Ahold,2024-01-23,0.3209870662513675
388,Ahold,2024-01-24,0.3209870662513675
389,Ahold,2024-01-25,0.3209870662513675
390,Ahold,2024-01-26,0.3209870662513675
391,Ahold,2024-01-27,0.3209870662513675
392,Ahold,2024-01-28,0.3209870662513675
393,Ahold,2024-01-29,0.3209870662513675
394,Ahold,2024-01-30,0.3209870662513675
395,Ahold,2024-01-31,0.3209870662513675
396,Ahold,2024-02-01,0.3209870662513675
397,Ahold,2024-02-02,0.3209870662513675
398,Ahold,2024-02-03,0.3209870662513675
399,Ahold,2024-02-04,0.3209870662513675
400,Ahold,2024-02-05,0.3209870662513675
401,Ahold,2024-02-06,0.3209870662513675
402,Ahold,2024-02-07,0.3209870662513675
403,Ahold,2024-02-08,0.3209870662513675
404,Ahold,2024-02-09,0.3209870662513675
405,Ahold,2024-02-10,0.3209870662513675
406,Ahold,2024-02-11,0.3209870662513675
407,Ahold,2024-02-12,0.3209870662513675
408,Ahold,2024-02-13,0.3209870662513675
409,Ahold,2024-02-14,0.3209870662513675
410,Ahold,2024-02-15,0.3209870662513675
411,Ahold,2024-02-16,0.3209870662513675
412,Ahold,2024-02-17,0.3209870662513675
413,Ahold,2024-02-18,0.3209870662513675
414,Ahold,2024-02-19,0.3209870662513675
415,Ahold,2024-02-20,0.3209870662513675
416,Ahold,2024-02-21,0.3209870662513675
417,Ahold,2024-02-22,0.3209870662513675
418,Ahold,2024-02-23,0.3209870662513675
419,Ahold,2024-02-24,0.3209870662513675
420,Ahold,2024-02-25,0.3209870662513675
421,Ahold,2024-02-26,0.3209870662513675
422,Ahold,2024-02-27,0.3209870662513675
423,Ahold,2024-02-28,0.3250779753422766
424,Ahold,2024-02-29,0.3250779753422766
425,Ahold,2024-03-01,0.3250779753422766
426,Ahold,2024-03-02,0.3250779753422766
427,Ahold,2024-03-03,0.3250779753422766
428,Ahold,2024-03-04,0.3250779753422766
429,Ahold,2024-03-05,0.3250779753422766
430,Ahold,2024-03-06,0.3250779753422766
431,Ahold,2024-03-07,0.3250779753422766
432,Ahold,2024-03-08,0.3250779753422766
433,Ahold,2024-03-09,0.3250779753422766
434,Ahold,2024-03-10,0.3250779753422766
435,Ahold,2024-03-11,0.3250779753422766
436,Ahold,2024-03-12,0.3250779753422766
437,Ahold,2024-03-13,0.3250779753422766
438,Ahold,2024-03-14,0.3250779753422766
439,Ahold,2024-03-15,0.3250779753422766
440,Ahold,2024-03-16,0.3250779753422766
441,Ahold,2024-03-17,0.3250779753422766
442,Ahold,2024-03-18,0.3250779753422766
443,Ahold,2024-03-19,0.3250779753422766
444,Ahold,2024-03-20,0.3250779753422766
445,Ahold,2024-03-21,0.3250779753422766
446,Ahold,2024-03-22,0.3250779753422766
447,Ahold,2024-03-23,0.3250779753422766
448,Ahold,2024-03-24,0.3250779753422766
449,Ahold,2024-03-25,0.3250779753422766
450,Ahold,2024-03-26,0.3250779753422766
451,Ahold,2024-03-27,0.3250779753422766
452,Ahold,2024-03-28,0.3250779753422766
453,Ahold,2024-03-29,0.3250779753422766
454,Ahold,2024-03-30,0.3250779753422766
455,Ahold,2024-03-31,0.3250779753422766
456,Ahold,2024-04-01,0.3250779753422766
457,Ahold,2024-04-02,0.3250779753422766
458,Ahold,2024-04-03,0.3250779753422766
459,Ahold,2024-04-04,0.3250779753422766
460,Ahold,2024-04-05,0.3250779753422766
461,Ahold,2024-04-06,0.3250779753422766
462,Ahold,2024-04-07,0.3250779753422766
463,Ahold,2024-04-08,0.3250779753422766
464,Ahold,2024-04-09,0.3250779753422766
465,Ahold,2024-04-10,0.3250779753422766
466,Ahold,2024-04-11,0.3250779753422766
467,Ahold,2024-04-12,0.3250779753422766
468,Ahold,2024-04-13,0.3250779753422766
469,Ahold,2024-04-14,0.3250779753422766
470,Ahold,2024-04-15,0.3250779753422766
471,Ahold,2024-04-16,0.3250779753422766
472,Ahold,2024-04-17,0.3250779753422766
473,Ahold,2024-04-18,0.3250779753422766
474,Ahold,2024-04-19,0.3250779753422766
475,Ahold,2024-04-20,0.3250779753422766
476,Ahold,2024-04-21,0.3250779753422766
477,Ahold,2024-04-22,0.3250779753422766
478,Ahold,2024-04-23,0.3250779753422766
479,Ahold,2024-04-24,0.3250779753422766
480,Ahold,2024-04-25,0.3250779753422766
481,Ahold,2024-04-26,0.3250779753422766
482,Ahold,2024-04-27,0.3250779753422766
483,Ahold,2024-04-28,0.3250779753422766
484,Ahold,2024-04-29,0.3250779753422766
485,Ahold,2024-04-30,0.3250779753422766
486,Ahold,2024-05-01,0.3250779753422766
487,Ahold,2024-05-02,0.3250779753422766
488,Ahold,2024-05-03,0.3250779753422766
489,Ahold,2024-05-04,0.3250779753422766
490,Ahold,2024-05-05,0.3250779753422766
491,Ahold,2024-05-06,0.3250779753422766
492,Ahold,2024-05-07,0.3250779753422766
493,Ahold,2024-05-08,0.3250779753422766
494,Ahold,2024-05-09,0.3250779753422766
495,Ahold,2024-05-10,0.3250779753422766
496,Ahold,2024-05-11,0.3250779753422766
497,Ahold,2024-05-12,0.3250779753422766
498,Ahold,2024-05-13,0.3250779753422766
499,Ahold,2024-05-14,0.3250779753422766
500,Ahold,2024-05-15,0.3250779753422766
501,Ahold,2024-05-16,0.3250779753422766
502,Ahold,2024-05-17,0.3250779753422766
503,Ahold,2024-05-18,0.3250779753422766
504,Ahold,2024-05-19,0.3250779753422766
505,Ahold,2024-05-20,0.3250779753422766
506,Ahold,2024-05-21,0.3250779753422766
507,Ahold,2024-05-22,0.3250779753422766
508,Ahold,2024-05-23,0.3250779753422766
509,Ahold,2024-05-24,0.3250779753422766
510,Ahold,2024-05-25,0.3250779753422766
511,Ahold,2024-05-26,0.3250779753422766
512,Ahold,2024-05-27,0.32886585413015534
513,Ahold,2024-05-28,0.32886585413015534
514,Ahold,2024-05-29,0.32886585413015534
515,Ahold,2024-05-30,0.32886585413015534
516,Ahold,2024-05-31,0.32886585413015534
517,Ahold,2024-06-01,0.32886585413015534
518,Ahold,2024-06-02,0.32886585413015534
519,Ahold,2024-06-03,0.32886585413015534
520,Ahold,2024-06-04,0.32886585413015534
521,Ahold,2024-06-05,0.32886585413015534
522,Ahold,2024-06-06,0.32886585413015534
523,Ahold,2024-06-07,0.32886585413015534
524,Ahold,2024-06-08,0.32886585413015534
525,Ahold,2024-06-09,0.32886585413015534
526,Ahold,2024-06-10,0.32886585413015534
527,Ahold,2024-06-11,0.32886585413015534
528,Ahold,2024-06-12,0.32886585413015534
529,Ahold,2024-06-13,0.32886585413015534
530,Ahold,2024-06-14,0.32886585413015534
531,Ahold,2024-06-15,0.32886585413015534
532,Ahold,2024-06-16,0.32886585413015534
533,Ahold,2024-06-17,0.32886585413015534
534,Ahold,2024-06-18,0.32886585413015534
535,Ahold,2024-06-19,0.32886585413015534
536,Ahold,2024-06-20,0.32886585413015534
537,Ahold,2024-06-21,0.32886585413015534
538,Ahold,2024-06-22,0.32886585413015534
539,Ahold,2024-06-23,0.32886585413015534
540,Ahold,2024-06-24,0.32886585413015534
541,Ahold,2024-06-25,0.32886585413015534
542,Ahold,2024-06-26,0.32886585413015534
543,Ahold,2024-06-27,0.32886585413015534
544,Ahold,2024-06-28,0.32886585413015534
545,Ahold,2024-06-29,0.32886585413015534
546,Ahold,2024-06-30,0.32886585413015534
547,Ahold,2024-07-01,0.32886585413015534
548,Ahold,2024-07-02,0.32886585413015534
549,Ahold,2024-07-03,0.32886585413015534
550,Ahold,2024-07-04,0.32886585413015534
551,Ahold,2024-07-05,0.32886585413015534
552,Ahold,2024-07-06,0.32886585413015534
553,Ahold,2024-07-07,0.32886585413015534
554,Ahold,2024-07-08,0.32886585413015534
555,Ahold,2024-07-09,0.32886585413015534
556,Ahold,2024-07-10,0.32886585413015534
557,Ahold,2024-07-11,0.32886585413015534
558,Ahold,2024-07-12,0.32886585413015534
559,Ahold,2024-07-13,0.32886585413015534
560,Ahold,2024-07-14,0.32886585413015534
561,Ahold,2024-07-15,0.32886585413015534
562,Ahold,2024-07-16,0.32886585413015534
563,Ahold,2024-07-17,0.32886585413015534
564,Ahold,2024-07-18,0.32886585413015534
565,Ahold,2024-07-19,0.32886585413015534
566,Ahold,2024-07-20,0.32886585413015534
567,Ahold,2024-07-21,0.32886585413015534
568,Ahold,2024-07-22,0.32886585413015534
569,Ahold,2024-07-23,0.32886585413015534
570,Ahold,2024-07-24,0.32886585413015534
571,Ahold,2024-07-25,0.32932039958470083
572,Ahold,2024-07-26,0.32932039958470083
573,Ahold,2024-07-27,0.32932039958470083
574,Ahold,2024-07-28,0.32932039958470083
575,Ahold,2024-07-29,0.32932039958470083
576,Ahold,2024-07-30,0.32932039958470083
577,Ahold,2024-07-31,0.32932039958470083
578,Ahold,2024-08-01,0.32932039958470083
579,Ahold,2024-08-02,0.32932039958470083
580,Ahold,2024-08-03,0.32932039958470083
581,Ahold,2024-08-04,0.32932039958470083
582,Ahold,2024-08-05,0.32932039958470083
583,Ahold,2024-08-06,0.32932039958470083
584,Ahold,2024-08-07,0.32932039958470083
585,Ahold,2024-08-08,0.32932039958470083
586,Ahold,2024-08-09,0.32932039958470083
587,Ahold,2024-08-10,0.32932039958470083
588,Ahold,2024-08-11,0.32932039958470083
589,Ahold,2024-08-12,0.32932039958470083
590,Ahold,2024-08-13,0.32932039958470083
591,Ahold,2024-08-14,0.32932039958470083
592,Ahold,2024-08-15,0.32932039958470083
593,Ahold,2024-08-16,0.32932039958470083
594,Ahold,2024-08-17,0.32932039958470083
595,Ahold,2024-08-18,0.32932039958470083
596,Ahold,2024-08-19,0.32932039958470083
597,Ahold,2024-08-20,0.32932039958470083
598,Ahold,2024-08-21,0.32932039958470083
599,Ahold,2024-08-22,0.32932039958470083
600,Ahold,2024-08-23,0.32932039958470083
601,Ahold,2024-08-24,0.32932039958470083
602,Ahold,2024-08-25,0.32932039958470083
603,Ahold,2024-08-26,0.32932039958470083
604,Ahold,2024-08-27,0.32932039958470083
605,Ahold,2024-08-28,0.32932039958470083
606,Ahold,2024-08-29,0.32932039958470083
