,Company Name Full,date,Overall Maturity Score
243,Ahold,2023-09-01,0.35549744648540316
244,Ahold,2023-09-02,0.35549744648540316
245,Ahold,2023-09-03,0.35549744648540316
246,Ahold,2023-09-04,0.35549744648540316
247,Ahold,2023-09-05,0.35549744648540316
248,Ahold,2023-09-06,0.35549744648540316
249,Ahold,2023-09-07,0.35549744648540316
250,Ahold,2023-09-08,0.35549744648540316
251,Ahold,2023-09-09,0.35549744648540316
252,Ahold,2023-09-10,0.35549744648540316
253,Ahold,2023-09-11,0.35549744648540316
254,Ahold,2023-09-12,0.35549744648540316
255,Ahold,2023-09-13,0.35549744648540316
256,Ahold,2023-09-14,0.35549744648540316
257,Ahold,2023-09-15,0.35549744648540316
258,Ahold,2023-09-16,0.35549744648540316
259,Ahold,2023-09-17,0.35549744648540316
260,Ahold,2023-09-18,0.35549744648540316
261,Ahold,2023-09-19,0.35549744648540316
262,Ahold,2023-09-20,0.35549744648540316
263,Ahold,2023-09-21,0.35549744648540316
264,Ahold,2023-09-22,0.35549744648540316
265,Ahold,2023-09-23,0.35549744648540316
266,Ahold,2023-09-24,0.35549744648540316
267,Ahold,2023-09-25,0.35549744648540316
268,Ahold,2023-09-26,0.35806887505683177
269,Ahold,2023-09-27,0.35806887505683177
270,Ahold,2023-09-28,0.35806887505683177
271,Ahold,2023-09-29,0.35806887505683177
272,Ahold,2023-09-30,0.35806887505683177
273,Ahold,2023-10-01,0.35806887505683177
274,Ahold,2023-10-02,0.35806887505683177
275,Ahold,2023-10-03,0.35806887505683177
276,Ahold,2023-10-04,0.3656842596722164
277,Ahold,2023-10-05,0.3656842596722164
278,Ahold,2023-10-06,0.3656842596722164
279,Ahold,2023-10-07,0.3656842596722164
280,Ahold,2023-10-08,0.3656842596722164
281,Ahold,2023-10-09,0.3656842596722164
282,Ahold,2023-10-10,0.3656842596722164
283,Ahold,2023-10-11,0.3656842596722164
284,Ahold,2023-10-12,0.3656842596722164
285,Ahold,2023-10-13,0.3656842596722164
286,Ahold,2023-10-14,0.3656842596722164
287,Ahold,2023-10-15,0.3656842596722164
288,Ahold,2023-10-16,0.3656842596722164
289,Ahold,2023-10-17,0.3656842596722164
290,Ahold,2023-10-18,0.3656842596722164
291,Ahold,2023-10-19,0.3656842596722164
292,Ahold,2023-10-20,0.3656842596722164
293,Ahold,2023-10-21,0.3656842596722164
294,Ahold,2023-10-22,0.3656842596722164
295,Ahold,2023-10-23,0.3656842596722164
296,Ahold,2023-10-24,0.3656842596722164
297,Ahold,2023-10-25,0.3656842596722164
298,Ahold,2023-10-26,0.3656842596722164
299,Ahold,2023-10-27,0.3656842596722164
300,Ahold,2023-10-28,0.3656842596722164
301,Ahold,2023-10-29,0.3656842596722164
302,Ahold,2023-10-30,0.3656842596722164
303,Ahold,2023-10-31,0.3656842596722164
304,Ahold,2023-11-01,0.3656842596722164
305,Ahold,2023-11-02,0.3656842596722164
306,Ahold,2023-11-03,0.3656842596722164
307,Ahold,2023-11-04,0.3656842596722164
308,Ahold,2023-11-05,0.3656842596722164
309,Ahold,2023-11-06,0.3656842596722164
310,Ahold,2023-11-07,0.3656842596722164
311,Ahold,2023-11-08,0.3656842596722164
312,Ahold,2023-11-09,0.3656842596722164
313,Ahold,2023-11-10,0.3656842596722164
314,Ahold,2023-11-11,0.3656842596722164
315,Ahold,2023-11-12,0.3656842596722164
316,Ahold,2023-11-13,0.3656842596722164
317,Ahold,2023-11-14,0.3656842596722164
318,Ahold,2023-11-15,0.3656842596722164
319,Ahold,2023-11-16,0.3656842596722164
320,Ahold,2023-11-17,0.3656842596722164
321,Ahold,2023-11-18,0.3656842596722164
322,Ahold,2023-11-19,0.3656842596722164
323,Ahold,2023-11-20,0.3656842596722164
324,Ahold,2023-11-21,0.3656842596722164
325,Ahold,2023-11-22,0.3656842596722164
326,Ahold,2023-11-23,0.3656842596722164
327,Ahold,2023-11-24,0.3656842596722164
328,Ahold,2023-11-25,0.3656842596722164
329,Ahold,2023-11-26,0.3656842596722164
330,Ahold,2023-11-27,0.3656842596722164
331,Ahold,2023-11-28,0.3656842596722164
332,Ahold,2023-11-29,0.3656842596722164
333,Ahold,2023-11-30,0.3656842596722164
334,Ahold,2023-12-01,0.3656842596722164
335,Ahold,2023-12-02,0.3656842596722164
336,Ahold,2023-12-03,0.3656842596722164
337,Ahold,2023-12-04,0.3656842596722164
338,Ahold,2023-12-05,0.3656842596722164
339,Ahold,2023-12-06,0.3656842596722164
340,Ahold,2023-12-07,0.3656842596722164
341,Ahold,2023-12-08,0.3656842596722164
342,Ahold,2023-12-09,0.3656842596722164
343,Ahold,2023-12-10,0.3656842596722164
344,Ahold,2023-12-11,0.3656842596722164
345,Ahold,2023-12-12,0.3656842596722164
346,Ahold,2023-12-13,0.3656842596722164
347,Ahold,2023-12-14,0.3656842596722164
348,Ahold,2023-12-15,0.3656842596722164
349,Ahold,2023-12-16,0.3656842596722164
350,Ahold,2023-12-17,0.3656842596722164
351,Ahold,2023-12-18,0.3656842596722164
352,Ahold,2023-12-19,0.36652425967221636
353,Ahold,2023-12-20,0.36652425967221636
354,Ahold,2023-12-21,0.36652425967221636
355,Ahold,2023-12-22,0.36652425967221636
356,Ahold,2023-12-23,0.36652425967221636
357,Ahold,2023-12-24,0.36652425967221636
358,Ahold,2023-12-25,0.36652425967221636
359,Ahold,2023-12-26,0.36652425967221636
360,Ahold,2023-12-27,0.36652425967221636
361,Ahold,2023-12-28,0.36652425967221636
362,Ahold,2023-12-29,0.36652425967221636
363,Ahold,2023-12-30,0.36652425967221636
364,Ahold,2023-12-31,0.36652425967221636
365,Ahold,2024-01-01,0.36652425967221636
366,Ahold,2024-01-02,0.36652425967221636
367,Ahold,2024-01-03,0.36652425967221636
368,Ahold,2024-01-04,0.36652425967221636
369,Ahold,2024-01-05,0.36652425967221636
370,Ahold,2024-01-06,0.36652425967221636
371,Ahold,2024-01-07,0.36652425967221636
372,Ahold,2024-01-08,0.36652425967221636
373,Ahold,2024-01-09,0.36652425967221636
374,Ahold,2024-01-10,0.36652425967221636
375,Ahold,2024-01-11,0.36652425967221636
376,Ahold,2024-01-12,0.36652425967221636
377,Ahold,2024-01-13,0.36652425967221636
378,Ahold,2024-01-14,0.36652425967221636
379,Ahold,2024-01-15,0.36652425967221636
380,Ahold,2024-01-16,0.36652425967221636
381,Ahold,2024-01-17,0.36652425967221636
382,Ahold,2024-01-18,0.36652425967221636
383,Ahold,2024-01-19,0.36652425967221636
384,Ahold,2024-01-20,0.36652425967221636
385,Ahold,2024-01-21,0.36652425967221636
386,Ahold,2024-01-22,0.36652425967221636
387,Ahold,2024-01-23,0.36652425967221636
388,Ahold,2024-01-24,0.36652425967221636
389,Ahold,2024-01-25,0.36652425967221636
390,Ahold,2024-01-26,0.36652425967221636
391,Ahold,2024-01-27,0.36652425967221636
392,Ahold,2024-01-28,0.36652425967221636
393,Ahold,2024-01-29,0.36652425967221636
394,Ahold,2024-01-30,0.36652425967221636
395,Ahold,2024-01-31,0.36652425967221636
396,Ahold,2024-02-01,0.36652425967221636
397,Ahold,2024-02-02,0.36652425967221636
398,Ahold,2024-02-03,0.36652425967221636
399,Ahold,2024-02-04,0.36652425967221636
400,Ahold,2024-02-05,0.36652425967221636
401,Ahold,2024-02-06,0.36652425967221636
402,Ahold,2024-02-07,0.36652425967221636
403,Ahold,2024-02-08,0.36652425967221636
404,Ahold,2024-02-09,0.36652425967221636
405,Ahold,2024-02-10,0.36652425967221636
406,Ahold,2024-02-11,0.36652425967221636
407,Ahold,2024-02-12,0.36652425967221636
408,Ahold,2024-02-13,0.36652425967221636
409,Ahold,2024-02-14,0.36652425967221636
410,Ahold,2024-02-15,0.36652425967221636
411,Ahold,2024-02-16,0.36652425967221636
412,Ahold,2024-02-17,0.36652425967221636
413,Ahold,2024-02-18,0.36652425967221636
414,Ahold,2024-02-19,0.36652425967221636
415,Ahold,2024-02-20,0.36652425967221636
416,Ahold,2024-02-21,0.36652425967221636
417,Ahold,2024-02-22,0.36652425967221636
418,Ahold,2024-02-23,0.36652425967221636
419,Ahold,2024-02-24,0.36652425967221636
420,Ahold,2024-02-25,0.36652425967221636
421,Ahold,2024-02-26,0.36652425967221636
422,Ahold,2024-02-27,0.36652425967221636
423,Ahold,2024-02-28,0.37408425967221637
424,Ahold,2024-02-29,0.37408425967221637
425,Ahold,2024-03-01,0.37408425967221637
426,Ahold,2024-03-02,0.37408425967221637
427,Ahold,2024-03-03,0.37408425967221637
428,Ahold,2024-03-04,0.37408425967221637
429,Ahold,2024-03-05,0.37408425967221637
430,Ahold,2024-03-06,0.37408425967221637
431,Ahold,2024-03-07,0.37408425967221637
432,Ahold,2024-03-08,0.37408425967221637
433,Ahold,2024-03-09,0.37408425967221637
434,Ahold,2024-03-10,0.37408425967221637
435,Ahold,2024-03-11,0.37408425967221637
436,Ahold,2024-03-12,0.37408425967221637
437,Ahold,2024-03-13,0.37408425967221637
438,Ahold,2024-03-14,0.37408425967221637
439,Ahold,2024-03-15,0.37408425967221637
440,Ahold,2024-03-16,0.37408425967221637
441,Ahold,2024-03-17,0.37408425967221637
442,Ahold,2024-03-18,0.37408425967221637
443,Ahold,2024-03-19,0.37408425967221637
444,Ahold,2024-03-20,0.37408425967221637
445,Ahold,2024-03-21,0.37408425967221637
446,Ahold,2024-03-22,0.37408425967221637
447,Ahold,2024-03-23,0.37408425967221637
448,Ahold,2024-03-24,0.37408425967221637
449,Ahold,2024-03-25,0.37408425967221637
450,Ahold,2024-03-26,0.37408425967221637
451,Ahold,2024-03-27,0.37408425967221637
452,Ahold,2024-03-28,0.37408425967221637
453,Ahold,2024-03-29,0.37408425967221637
454,Ahold,2024-03-30,0.37408425967221637
455,Ahold,2024-03-31,0.37408425967221637
456,Ahold,2024-04-01,0.37408425967221637
457,Ahold,2024-04-02,0.37408425967221637
458,Ahold,2024-04-03,0.37408425967221637
459,Ahold,2024-04-04,0.37408425967221637
460,Ahold,2024-04-05,0.37408425967221637
461,Ahold,2024-04-06,0.37408425967221637
462,Ahold,2024-04-07,0.37408425967221637
463,Ahold,2024-04-08,0.37408425967221637
464,Ahold,2024-04-09,0.37408425967221637
465,Ahold,2024-04-10,0.37408425967221637
466,Ahold,2024-04-11,0.37408425967221637
467,Ahold,2024-04-12,0.37408425967221637
468,Ahold,2024-04-13,0.37408425967221637
469,Ahold,2024-04-14,0.37408425967221637
470,Ahold,2024-04-15,0.37408425967221637
471,Ahold,2024-04-16,0.37408425967221637
472,Ahold,2024-04-17,0.37408425967221637
473,Ahold,2024-04-18,0.37408425967221637
474,Ahold,2024-04-19,0.37408425967221637
475,Ahold,2024-04-20,0.37408425967221637
476,Ahold,2024-04-21,0.37408425967221637
477,Ahold,2024-04-22,0.37408425967221637
478,Ahold,2024-04-23,0.37408425967221637
479,Ahold,2024-04-24,0.37408425967221637
480,Ahold,2024-04-25,0.37408425967221637
481,Ahold,2024-04-26,0.37408425967221637
482,Ahold,2024-04-27,0.37408425967221637
483,Ahold,2024-04-28,0.37408425967221637
484,Ahold,2024-04-29,0.37408425967221637
485,Ahold,2024-04-30,0.37408425967221637
486,Ahold,2024-05-01,0.37408425967221637
487,Ahold,2024-05-02,0.37408425967221637
488,Ahold,2024-05-03,0.37408425967221637
489,Ahold,2024-05-04,0.37408425967221637
490,Ahold,2024-05-05,0.37408425967221637
491,Ahold,2024-05-06,0.37408425967221637
492,Ahold,2024-05-07,0.37408425967221637
493,Ahold,2024-05-08,0.37408425967221637
494,Ahold,2024-05-09,0.37408425967221637
495,Ahold,2024-05-10,0.37408425967221637
496,Ahold,2024-05-11,0.37408425967221637
497,Ahold,2024-05-12,0.37408425967221637
498,Ahold,2024-05-13,0.37408425967221637
499,Ahold,2024-05-14,0.37408425967221637
500,Ahold,2024-05-15,0.37408425967221637
501,Ahold,2024-05-16,0.37408425967221637
502,Ahold,2024-05-17,0.37408425967221637
503,Ahold,2024-05-18,0.37408425967221637
504,Ahold,2024-05-19,0.37408425967221637
505,Ahold,2024-05-20,0.37408425967221637
506,Ahold,2024-05-21,0.37408425967221637
507,Ahold,2024-05-22,0.37408425967221637
508,Ahold,2024-05-23,0.37408425967221637
509,Ahold,2024-05-24,0.37408425967221637
510,Ahold,2024-05-25,0.37408425967221637
511,Ahold,2024-05-26,0.37408425967221637
512,Ahold,2024-05-27,0.3757509263388831
513,Ahold,2024-05-28,0.3757509263388831
514,Ahold,2024-05-29,0.3757509263388831
515,Ahold,2024-05-30,0.3757509263388831
516,Ahold,2024-05-31,0.3757509263388831
517,Ahold,2024-06-01,0.3757509263388831
518,Ahold,2024-06-02,0.3757509263388831
519,Ahold,2024-06-03,0.3757509263388831
520,Ahold,2024-06-04,0.3757509263388831
521,Ahold,2024-06-05,0.3757509263388831
522,Ahold,2024-06-06,0.3757509263388831
523,Ahold,2024-06-07,0.3757509263388831
524,Ahold,2024-06-08,0.3757509263388831
525,Ahold,2024-06-09,0.3757509263388831
526,Ahold,2024-06-10,0.3757509263388831
527,Ahold,2024-06-11,0.3757509263388831
528,Ahold,2024-06-12,0.3757509263388831
529,Ahold,2024-06-13,0.3757509263388831
530,Ahold,2024-06-14,0.3757509263388831
531,Ahold,2024-06-15,0.3757509263388831
532,Ahold,2024-06-16,0.3757509263388831
533,Ahold,2024-06-17,0.3757509263388831
534,Ahold,2024-06-18,0.3757509263388831
535,Ahold,2024-06-19,0.3757509263388831
536,Ahold,2024-06-20,0.3757509263388831
537,Ahold,2024-06-21,0.3757509263388831
538,Ahold,2024-06-22,0.3757509263388831
539,Ahold,2024-06-23,0.3757509263388831
540,Ahold,2024-06-24,0.3757509263388831
541,Ahold,2024-06-25,0.3757509263388831
542,Ahold,2024-06-26,0.3757509263388831
543,Ahold,2024-06-27,0.3757509263388831
544,Ahold,2024-06-28,0.3757509263388831
545,Ahold,2024-06-29,0.3757509263388831
546,Ahold,2024-06-30,0.3757509263388831
547,Ahold,2024-07-01,0.3757509263388831
548,Ahold,2024-07-02,0.3757509263388831
549,Ahold,2024-07-03,0.3757509263388831
550,Ahold,2024-07-04,0.3757509263388831
551,Ahold,2024-07-05,0.3757509263388831
552,Ahold,2024-07-06,0.3757509263388831
553,Ahold,2024-07-07,0.3757509263388831
554,Ahold,2024-07-08,0.3757509263388831
555,Ahold,2024-07-09,0.3757509263388831
556,Ahold,2024-07-10,0.3757509263388831
557,Ahold,2024-07-11,0.3757509263388831
558,Ahold,2024-07-12,0.3757509263388831
559,Ahold,2024-07-13,0.3757509263388831
560,Ahold,2024-07-14,0.3757509263388831
561,Ahold,2024-07-15,0.3757509263388831
562,Ahold,2024-07-16,0.3757509263388831
563,Ahold,2024-07-17,0.3757509263388831
564,Ahold,2024-07-18,0.3757509263388831
565,Ahold,2024-07-19,0.3757509263388831
566,Ahold,2024-07-20,0.3757509263388831
567,Ahold,2024-07-21,0.3757509263388831
568,Ahold,2024-07-22,0.3757509263388831
569,Ahold,2024-07-23,0.3757509263388831
570,Ahold,2024-07-24,0.3757509263388831
571,Ahold,2024-07-25,0.3765909263388831
572,Ahold,2024-07-26,0.3765909263388831
573,Ahold,2024-07-27,0.3765909263388831
574,Ahold,2024-07-28,0.3765909263388831
575,Ahold,2024-07-29,0.3765909263388831
576,Ahold,2024-07-30,0.3765909263388831
577,Ahold,2024-07-31,0.3765909263388831
578,Ahold,2024-08-01,0.3765909263388831
579,Ahold,2024-08-02,0.3765909263388831
580,Ahold,2024-08-03,0.3765909263388831
581,Ahold,2024-08-04,0.3765909263388831
582,Ahold,2024-08-05,0.3765909263388831
583,Ahold,2024-08-06,0.3765909263388831
584,Ahold,2024-08-07,0.3765909263388831
585,Ahold,2024-08-08,0.3765909263388831
586,Ahold,2024-08-09,0.3765909263388831
587,Ahold,2024-08-10,0.3765909263388831
588,Ahold,2024-08-11,0.3765909263388831
589,Ahold,2024-08-12,0.3765909263388831
590,Ahold,2024-08-13,0.3765909263388831
591,Ahold,2024-08-14,0.3765909263388831
592,Ahold,2024-08-15,0.3765909263388831
593,Ahold,2024-08-16,0.3765909263388831
594,Ahold,2024-08-17,0.3765909263388831
595,Ahold,2024-08-18,0.3765909263388831
596,Ahold,2024-08-19,0.3765909263388831
597,Ahold,2024-08-20,0.3765909263388831
598,Ahold,2024-08-21,0.3765909263388831
599,Ahold,2024-08-22,0.3765909263388831
600,Ahold,2024-08-23,0.3765909263388831
601,Ahold,2024-08-24,0.3765909263388831
602,Ahold,2024-08-25,0.3765909263388831
603,Ahold,2024-08-26,0.3765909263388831
604,Ahold,2024-08-27,0.3765909263388831
605,Ahold,2024-08-28,0.3765909263388831
606,Ahold,2024-08-29,0.3765909263388831
607,Ahold,2024-08-30,0.3765909263388831
608,Ahold,2024-08-31,0.3765909263388831
