,Unnamed: 0,practice,Company Name Full,month,Supersector,capability,pillar,cumulative_volume_per_month,p10,p20,p30,p40,p50,p60,p70,p80,p90,p100,score
2807521,2807521,TI-EIU-Cloud Computing Integration,BP,2023-12,Oil & Gas,EIU,TI,36.76302015123767,0.0,0.0,0.0,0.0,0.0,2.724029811259614,19.94246265641161,74.96468525894386,155.12554600791043,416.1138921733411,7
2807522,2807522,TI-EIU-Cloud Computing Integration,BP,2024-01,Oil & Gas,EIU,TI,170.34908473847466,0.0,0.0,0.0,0.0,2.9835532939278213,6.437016012340752,14.149899865001192,18.19523503178524,85.24787096701303,170.34908473847466,9
2810187,2810187,TI-EIU-Cloud Computing Integration,ENI,2021-01,Oil & Gas,EIU,TI,56.56851157996155,0.0,0.0,3.2237620299194685,14.95556620881818,35.44779363716846,54.96538396960528,60.01895825675401,98.06806554949844,185.3077373643713,596.4020398767494,6
2810188,2810188,TI-EIU-Cloud Computing Integration,ENI,2021-02,Oil & Gas,EIU,TI,116.2617527247887,0.0,0.0,0.0,0.0,7.667317264106105,25.488974671053885,73.46641758563345,158.19204948362542,228.84599118524105,580.0556738762098,7
2810189,2810189,TI-EIU-Cloud Computing Integration,ENI,2021-03,Oil & Gas,EIU,TI,98.43869092158384,0.0,0.0,0.0,11.487388350933507,17.447729412724176,45.310694734286216,113.10032420717366,197.4911306595746,426.9646638060526,958.6496996806756,6
2810190,2810190,TI-EIU-Cloud Computing Integration,ENI,2021-04,Oil & Gas,EIU,TI,68.46434702617042,0.0,0.0,5.963031291867033,12.691917612515004,17.29491725231665,26.108489409908273,54.508106754552905,104.87404447791629,169.51102191514485,261.4026189414839,7
2810191,2810191,TI-EIU-Cloud Computing Integration,ENI,2021-05,Oil & Gas,EIU,TI,68.78104417473982,0.0,0.0,5.3149066831333425,6.23518931117259,10.2928587302213,12.819273623071275,17.09021870451374,68.78104417473982,135.255758126171,456.1648285885224,7
2810192,2810192,TI-EIU-Cloud Computing Integration,ENI,2021-06,Oil & Gas,EIU,TI,84.64614557899407,0.0,0.0,0.0,0.0,13.219444118947033,29.16302218917793,83.49232083843746,107.3496890933908,266.6429205974698,488.08875808545207,7
2810193,2810193,TI-EIU-Cloud Computing Integration,ENI,2021-07,Oil & Gas,EIU,TI,186.82382883377005,0.0,0.0,2.4087310860285123,12.963249968360744,18.605663011069336,58.69123621487257,76.62173756756022,143.4693439780046,167.53619852758322,374.31953326184936,9
2810194,2810194,TI-EIU-Cloud Computing Integration,ENI,2021-08,Oil & Gas,EIU,TI,93.24865711149664,0.0,0.0,0.0,3.819851745564163,5.361689766466423,9.91982921974455,16.023211455745702,31.149817305862705,82.02464509277914,556.2435601465453,9
2810195,2810195,TI-EIU-Cloud Computing Integration,ENI,2021-09,Oil & Gas,EIU,TI,50.01563647168676,0.0,0.0,0.0,0.0,5.586441333189633,11.57915207599842,32.173393031632486,106.71841207857324,220.43072762211497,329.45979820598916,7
2810196,2810196,TI-EIU-Cloud Computing Integration,ENI,2021-10,Oil & Gas,EIU,TI,116.7349038721364,0.0,0.0,0.0,0.0,6.60276640942565,17.062263443535972,21.920930304335823,36.37773088528379,83.37319005828945,157.89890590461528,9
2810197,2810197,TI-EIU-Cloud Computing Integration,ENI,2021-11,Oil & Gas,EIU,TI,127.02166137696663,0.0,0.0,2.303291515669982,5.539955500498411,9.806692592453684,18.52527253145127,19.265391058260583,25.293892853272748,78.54778163277614,268.371621417759,9
2810198,2810198,TI-EIU-Cloud Computing Integration,ENI,2021-12,Oil & Gas,EIU,TI,49.99198686888065,0.0,0.0,0.0,4.909630358478085,13.449735283877978,30.641454898938676,42.33836401560363,49.99198686888065,105.02644898164031,220.57325122587537,7
2810199,2810199,TI-EIU-Cloud Computing Integration,ENI,2022-01,Oil & Gas,EIU,TI,97.8692290451761,0.0,0.0,0.0,0.0,3.1210086628016187,13.732975680318528,37.16759942108097,97.8692290451761,130.0026175776283,180.99879116475725,7
2810200,2810200,TI-EIU-Cloud Computing Integration,ENI,2022-02,Oil & Gas,EIU,TI,17.198729514627516,0.0,0.0,0.0,0.0,3.241686682173184,16.77813854178894,18.68513228323469,21.078352177828393,27.439351778272854,120.71964460022784,6
2810201,2810201,TI-EIU-Cloud Computing Integration,ENI,2022-03,Oil & Gas,EIU,TI,227.8644742312046,0.0,0.0,0.0,0.0,1.7660565001304018,10.92900036273663,38.52796712084249,85.00433008725572,244.8638010882377,381.68833966260576,8
2810202,2810202,TI-EIU-Cloud Computing Integration,ENI,2022-04,Oil & Gas,EIU,TI,26.945717405444697,0.0,0.0,0.0,3.2898490917354533,6.850267667745903,17.754455276034392,26.00742659681395,54.784646312855955,75.90775634404149,119.17901371336546,7
2810203,2810203,TI-EIU-Cloud Computing Integration,ENI,2022-05,Oil & Gas,EIU,TI,22.27204067477882,0.0,0.0,0.0,3.656434488833195,8.541514693026327,17.772255191704804,23.209921210618127,46.79190965917276,68.3388399001304,126.71865583361117,6
2810204,2810204,TI-EIU-Cloud Computing Integration,ENI,2022-06,Oil & Gas,EIU,TI,59.07627515594952,0.0,0.0,1.4978661367769952,3.5045118608005836,7.2634390231155,12.633445834531782,30.56701543495944,48.81118160365265,71.87604744009035,184.9543574859016,8
2810205,2810205,TI-EIU-Cloud Computing Integration,ENI,2022-07,Oil & Gas,EIU,TI,163.25210397040289,0.0,0.0,0.0,0.0,0.0,14.076463637976296,26.308334860236357,35.8308583710832,91.06756678529852,163.25210397040289,9
2810206,2810206,TI-EIU-Cloud Computing Integration,ENI,2022-08,Oil & Gas,EIU,TI,149.27023799465528,0.0,0.0,0.0,0.0,3.374520124116516,5.741763784864087,19.742196666250457,54.900587085746146,85.93915071792705,149.27023799465528,9
2810207,2810207,TI-EIU-Cloud Computing Integration,ENI,2022-09,Oil & Gas,EIU,TI,92.5215683862262,0.0,0.0,1.7036233930227884,5.612348521087947,10.763778580094954,15.477527500399187,21.885148221322567,32.32378640480071,93.29773649690176,152.9184157416905,8
2810208,2810208,TI-EIU-Cloud Computing Integration,ENI,2022-10,Oil & Gas,EIU,TI,49.29937284697768,0.0,0.0,0.0,3.7052769174199462,10.39783351654447,26.536905060551156,50.50105725432847,67.43698795827375,104.05015180279764,166.18638565894707,6
2810209,2810209,TI-EIU-Cloud Computing Integration,ENI,2022-11,Oil & Gas,EIU,TI,127.56590082764824,0.0,0.0,0.0,0.0,7.124494016319501,27.24616421515912,32.45226737087151,96.3620223248058,129.77943664156376,148.41569599904648,8
2810210,2810210,TI-EIU-Cloud Computing Integration,ENI,2022-12,Oil & Gas,EIU,TI,107.34554021373532,0.0,0.0,0.0,3.432947605109785,10.431945693987622,18.051517366503887,27.179428666348674,31.8286226741145,78.11860040330885,264.0491778226902,9
2810211,2810211,TI-EIU-Cloud Computing Integration,ENI,2023-01,Oil & Gas,EIU,TI,170.08080380676327,0.0,0.0,0.0,3.67252994883256,5.460179421424199,10.651891731782662,35.723939539228,65.51430349343937,103.55922670818626,170.08080380676327,9
2810212,2810212,TI-EIU-Cloud Computing Integration,ENI,2023-02,Oil & Gas,EIU,TI,68.69577483775872,0.0,0.0,0.0,3.7851032480662834,4.646899761114025,10.511657877512375,11.013202732314472,22.96463701795256,62.44577005388927,228.14570504102352,9
2810213,2810213,TI-EIU-Cloud Computing Integration,ENI,2023-03,Oil & Gas,EIU,TI,72.53675449142145,0.0,0.0,0.0,7.230768932761204,10.44936697499055,12.782036556018769,27.38056861525559,34.430454048348025,61.335107210583345,312.1168796032724,9
2810214,2810214,TI-EIU-Cloud Computing Integration,ENI,2023-04,Oil & Gas,EIU,TI,425.6602400801201,0.0,0.0,0.0,0.0,6.949409766772048,12.38889124274513,17.67240672062068,40.29323855317247,237.28448835393257,565.391319205318,9
2810215,2810215,TI-EIU-Cloud Computing Integration,ENI,2023-05,Oil & Gas,EIU,TI,48.94678454041504,0.0,0.0,0.0,0.0,9.709678582213472,41.6836088155663,45.36450099557902,64.44118476820728,100.60852501790592,238.86006273757457,7
2810216,2810216,TI-EIU-Cloud Computing Integration,ENI,2023-06,Oil & Gas,EIU,TI,36.76421319297063,0.0,0.0,1.91930272550228,4.626542452309346,5.232296880297128,18.2285659964881,29.03008802602268,57.47899030137671,98.8792800592773,219.25997448970537,7
2810217,2810217,TI-EIU-Cloud Computing Integration,ENI,2023-07,Oil & Gas,EIU,TI,28.53432951634925,0.0,0.0,0.0,4.827494504184673,12.12136203566244,21.14954495477548,30.644045631299825,36.73828858680342,127.57270242642348,422.6425808652441,6
2810218,2810218,TI-EIU-Cloud Computing Integration,ENI,2023-08,Oil & Gas,EIU,TI,226.54961246076837,0.0,0.0,0.0,0.0,2.5311670022866912,44.62671170803379,99.86802654560182,130.91104907074873,142.45666947880292,226.54961246076837,9
2810219,2810219,TI-EIU-Cloud Computing Integration,ENI,2023-09,Oil & Gas,EIU,TI,74.42293920511713,0.0,0.0,0.0,4.997350392131775,9.857951256280634,28.92053495319539,34.498518974456935,66.62750737929012,105.3170618291362,209.50125234558067,8
2810220,2810220,TI-EIU-Cloud Computing Integration,ENI,2023-10,Oil & Gas,EIU,TI,192.2876893828885,0.0,0.0,0.0,0.0,8.103528216683976,40.39535989618717,58.30675047636254,192.2876893828885,346.94344561788074,724.6373202753833,7
2810221,2810221,TI-EIU-Cloud Computing Integration,ENI,2023-11,Oil & Gas,EIU,TI,18.618311100260108,0.0,0.0,0.0,0.0,6.450537807020398,8.643287168665195,16.029811440358763,25.292984912934028,174.7355658680371,279.6978793968827,7
2810222,2810222,TI-EIU-Cloud Computing Integration,ENI,2023-12,Oil & Gas,EIU,TI,74.96468525894386,0.0,0.0,0.0,0.0,0.0,2.724029811259614,19.94246265641161,74.96468525894386,155.12554600791043,416.1138921733411,7
2810223,2810223,TI-EIU-Cloud Computing Integration,ENI,2024-01,Oil & Gas,EIU,TI,32.40925099296537,0.0,0.0,0.0,0.0,2.9835532939278213,6.437016012340752,14.149899865001192,18.19523503178524,85.24787096701303,170.34908473847466,8
2810668,2810668,TI-EIU-Cloud Computing Integration,Energean,2021-01,Oil & Gas,EIU,TI,0.0,0.0,0.0,3.2237620299194685,14.95556620881818,35.44779363716846,54.96538396960528,60.01895825675401,98.06806554949844,185.3077373643713,596.4020398767494,0
2810669,2810669,TI-EIU-Cloud Computing Integration,Energean,2021-02,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,7.667317264106105,25.488974671053885,73.46641758563345,158.19204948362542,228.84599118524105,580.0556738762098,0
2810670,2810670,TI-EIU-Cloud Computing Integration,Energean,2021-03,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,11.487388350933507,17.447729412724176,45.310694734286216,113.10032420717366,197.4911306595746,426.9646638060526,958.6496996806756,0
2810671,2810671,TI-EIU-Cloud Computing Integration,Energean,2021-04,Oil & Gas,EIU,TI,0.0,0.0,0.0,5.963031291867033,12.691917612515004,17.29491725231665,26.108489409908273,54.508106754552905,104.87404447791629,169.51102191514485,261.4026189414839,0
2810672,2810672,TI-EIU-Cloud Computing Integration,Energean,2021-05,Oil & Gas,EIU,TI,0.0,0.0,0.0,5.3149066831333425,6.23518931117259,10.2928587302213,12.819273623071275,17.09021870451374,68.78104417473982,135.255758126171,456.1648285885224,0
2810673,2810673,TI-EIU-Cloud Computing Integration,Energean,2021-06,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,13.219444118947033,29.16302218917793,83.49232083843746,107.3496890933908,266.6429205974698,488.08875808545207,0
2810674,2810674,TI-EIU-Cloud Computing Integration,Energean,2021-07,Oil & Gas,EIU,TI,0.0,0.0,0.0,2.4087310860285123,12.963249968360744,18.605663011069336,58.69123621487257,76.62173756756022,143.4693439780046,167.53619852758322,374.31953326184936,0
2810675,2810675,TI-EIU-Cloud Computing Integration,Energean,2021-08,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.819851745564163,5.361689766466423,9.91982921974455,16.023211455745702,31.149817305862705,82.02464509277914,556.2435601465453,0
2810676,2810676,TI-EIU-Cloud Computing Integration,Energean,2021-09,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,5.586441333189633,11.57915207599842,32.173393031632486,106.71841207857324,220.43072762211497,329.45979820598916,0
2810677,2810677,TI-EIU-Cloud Computing Integration,Energean,2021-10,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,6.60276640942565,17.062263443535972,21.920930304335823,36.37773088528379,83.37319005828945,157.89890590461528,0
2810678,2810678,TI-EIU-Cloud Computing Integration,Energean,2021-11,Oil & Gas,EIU,TI,0.0,0.0,0.0,2.303291515669982,5.539955500498411,9.806692592453684,18.52527253145127,19.265391058260583,25.293892853272748,78.54778163277614,268.371621417759,0
2810679,2810679,TI-EIU-Cloud Computing Integration,Energean,2021-12,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,4.909630358478085,13.449735283877978,30.641454898938676,42.33836401560363,49.99198686888065,105.02644898164031,220.57325122587537,0
2810680,2810680,TI-EIU-Cloud Computing Integration,Energean,2022-01,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,3.1210086628016187,13.732975680318528,37.16759942108097,97.8692290451761,130.0026175776283,180.99879116475725,0
2810681,2810681,TI-EIU-Cloud Computing Integration,Energean,2022-02,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,3.241686682173184,16.77813854178894,18.68513228323469,21.078352177828393,27.439351778272854,120.71964460022784,0
2810682,2810682,TI-EIU-Cloud Computing Integration,Energean,2022-03,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,1.7660565001304018,10.92900036273663,38.52796712084249,85.00433008725572,244.8638010882377,381.68833966260576,0
2810683,2810683,TI-EIU-Cloud Computing Integration,Energean,2022-04,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.2898490917354533,6.850267667745903,17.754455276034392,26.00742659681395,54.784646312855955,75.90775634404149,119.17901371336546,0
2810684,2810684,TI-EIU-Cloud Computing Integration,Energean,2022-05,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.656434488833195,8.541514693026327,17.772255191704804,23.209921210618127,46.79190965917276,68.3388399001304,126.71865583361117,0
2810685,2810685,TI-EIU-Cloud Computing Integration,Energean,2022-06,Oil & Gas,EIU,TI,0.0,0.0,0.0,1.4978661367769952,3.5045118608005836,7.2634390231155,12.633445834531782,30.56701543495944,48.81118160365265,71.87604744009035,184.9543574859016,0
2810686,2810686,TI-EIU-Cloud Computing Integration,Energean,2022-07,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,0.0,14.076463637976296,26.308334860236357,35.8308583710832,91.06756678529852,163.25210397040289,0
2810687,2810687,TI-EIU-Cloud Computing Integration,Energean,2022-08,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,3.374520124116516,5.741763784864087,19.742196666250457,54.900587085746146,85.93915071792705,149.27023799465528,0
2810688,2810688,TI-EIU-Cloud Computing Integration,Energean,2022-09,Oil & Gas,EIU,TI,0.0,0.0,0.0,1.7036233930227884,5.612348521087947,10.763778580094954,15.477527500399187,21.885148221322567,32.32378640480071,93.29773649690176,152.9184157416905,0
2810689,2810689,TI-EIU-Cloud Computing Integration,Energean,2022-10,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.7052769174199462,10.39783351654447,26.536905060551156,50.50105725432847,67.43698795827375,104.05015180279764,166.18638565894707,0
2810690,2810690,TI-EIU-Cloud Computing Integration,Energean,2022-11,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,7.124494016319501,27.24616421515912,32.45226737087151,96.3620223248058,129.77943664156376,148.41569599904648,0
2810691,2810691,TI-EIU-Cloud Computing Integration,Energean,2022-12,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.432947605109785,10.431945693987622,18.051517366503887,27.179428666348674,31.8286226741145,78.11860040330885,264.0491778226902,0
2810692,2810692,TI-EIU-Cloud Computing Integration,Energean,2023-01,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.67252994883256,5.460179421424199,10.651891731782662,35.723939539228,65.51430349343937,103.55922670818626,170.08080380676327,0
2810693,2810693,TI-EIU-Cloud Computing Integration,Energean,2023-02,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.7851032480662834,4.646899761114025,10.511657877512375,11.013202732314472,22.96463701795256,62.44577005388927,228.14570504102352,0
2810694,2810694,TI-EIU-Cloud Computing Integration,Energean,2023-03,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,7.230768932761204,10.44936697499055,12.782036556018769,27.38056861525559,34.430454048348025,61.335107210583345,312.1168796032724,0
2810695,2810695,TI-EIU-Cloud Computing Integration,Energean,2023-04,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,6.949409766772048,12.38889124274513,17.67240672062068,40.29323855317247,237.28448835393257,565.391319205318,0
2810696,2810696,TI-EIU-Cloud Computing Integration,Energean,2023-05,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,9.709678582213472,41.6836088155663,45.36450099557902,64.44118476820728,100.60852501790592,238.86006273757457,0
2810697,2810697,TI-EIU-Cloud Computing Integration,Energean,2023-06,Oil & Gas,EIU,TI,21.295962859074727,0.0,0.0,1.91930272550228,4.626542452309346,5.232296880297128,18.2285659964881,29.03008802602268,57.47899030137671,98.8792800592773,219.25997448970537,6
2810698,2810698,TI-EIU-Cloud Computing Integration,Energean,2023-07,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,4.827494504184673,12.12136203566244,21.14954495477548,30.644045631299825,36.73828858680342,127.57270242642348,422.6425808652441,0
2810699,2810699,TI-EIU-Cloud Computing Integration,Energean,2023-08,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,2.5311670022866912,44.62671170803379,99.86802654560182,130.91104907074873,142.45666947880292,226.54961246076837,0
2810700,2810700,TI-EIU-Cloud Computing Integration,Energean,2023-09,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,4.997350392131775,9.857951256280634,28.92053495319539,34.498518974456935,66.62750737929012,105.3170618291362,209.50125234558067,0
2810701,2810701,TI-EIU-Cloud Computing Integration,Energean,2023-10,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,8.103528216683976,40.39535989618717,58.30675047636254,192.2876893828885,346.94344561788074,724.6373202753833,0
2810702,2810702,TI-EIU-Cloud Computing Integration,Energean,2023-11,Oil & Gas,EIU,TI,5.259836379729754,0.0,0.0,0.0,0.0,6.450537807020398,8.643287168665195,16.029811440358763,25.292984912934028,174.7355658680371,279.6978793968827,4
2810703,2810703,TI-EIU-Cloud Computing Integration,Energean,2023-12,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,0.0,2.724029811259614,19.94246265641161,74.96468525894386,155.12554600791043,416.1138921733411,0
2810704,2810704,TI-EIU-Cloud Computing Integration,Energean,2024-01,Oil & Gas,EIU,TI,17.131535753487412,0.0,0.0,0.0,0.0,2.9835532939278213,6.437016012340752,14.149899865001192,18.19523503178524,85.24787096701303,170.34908473847466,7
2811297,2811297,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-01,Oil & Gas,EIU,TI,63.46940493354647,0.0,0.0,3.2237620299194685,14.95556620881818,35.44779363716846,54.96538396960528,60.01895825675401,98.06806554949844,185.3077373643713,596.4020398767494,7
2811298,2811298,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-02,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,7.667317264106105,25.488974671053885,73.46641758563345,158.19204948362542,228.84599118524105,580.0556738762098,0
2811299,2811299,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-03,Oil & Gas,EIU,TI,16.11680125798629,0.0,0.0,0.0,11.487388350933507,17.447729412724176,45.310694734286216,113.10032420717366,197.4911306595746,426.9646638060526,958.6496996806756,4
2811300,2811300,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-04,Oil & Gas,EIU,TI,0.0,0.0,0.0,5.963031291867033,12.691917612515004,17.29491725231665,26.108489409908273,54.508106754552905,104.87404447791629,169.51102191514485,261.4026189414839,0
2811301,2811301,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-05,Oil & Gas,EIU,TI,15.693210927237592,0.0,0.0,5.3149066831333425,6.23518931117259,10.2928587302213,12.819273623071275,17.09021870451374,68.78104417473982,135.255758126171,456.1648285885224,6
2811302,2811302,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-06,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,13.219444118947033,29.16302218917793,83.49232083843746,107.3496890933908,266.6429205974698,488.08875808545207,0
2811303,2811303,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-07,Oil & Gas,EIU,TI,19.421528531214953,0.0,0.0,2.4087310860285123,12.963249968360744,18.605663011069336,58.69123621487257,76.62173756756022,143.4693439780046,167.53619852758322,374.31953326184936,5
2811304,2811304,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-08,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.819851745564163,5.361689766466423,9.91982921974455,16.023211455745702,31.149817305862705,82.02464509277914,556.2435601465453,0
2811305,2811305,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-09,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,5.586441333189633,11.57915207599842,32.173393031632486,106.71841207857324,220.43072762211497,329.45979820598916,0
2811306,2811306,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-10,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,6.60276640942565,17.062263443535972,21.920930304335823,36.37773088528379,83.37319005828945,157.89890590461528,0
2811307,2811307,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-11,Oil & Gas,EIU,TI,0.0,0.0,0.0,2.303291515669982,5.539955500498411,9.806692592453684,18.52527253145127,19.265391058260583,25.293892853272748,78.54778163277614,268.371621417759,0
2811308,2811308,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2021-12,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,4.909630358478085,13.449735283877978,30.641454898938676,42.33836401560363,49.99198686888065,105.02644898164031,220.57325122587537,0
2811309,2811309,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-01,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,3.1210086628016187,13.732975680318528,37.16759942108097,97.8692290451761,130.0026175776283,180.99879116475725,0
2811310,2811310,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-02,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,3.241686682173184,16.77813854178894,18.68513228323469,21.078352177828393,27.439351778272854,120.71964460022784,0
2811311,2811311,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-03,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,1.7660565001304018,10.92900036273663,38.52796712084249,85.00433008725572,244.8638010882377,381.68833966260576,0
2811312,2811312,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-04,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.2898490917354533,6.850267667745903,17.754455276034392,26.00742659681395,54.784646312855955,75.90775634404149,119.17901371336546,0
2811313,2811313,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-05,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.656434488833195,8.541514693026327,17.772255191704804,23.209921210618127,46.79190965917276,68.3388399001304,126.71865583361117,0
2811314,2811314,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-06,Oil & Gas,EIU,TI,0.0,0.0,0.0,1.4978661367769952,3.5045118608005836,7.2634390231155,12.633445834531782,30.56701543495944,48.81118160365265,71.87604744009035,184.9543574859016,0
2811315,2811315,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-07,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,0.0,14.076463637976296,26.308334860236357,35.8308583710832,91.06756678529852,163.25210397040289,0
2811316,2811316,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-08,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,3.374520124116516,5.741763784864087,19.742196666250457,54.900587085746146,85.93915071792705,149.27023799465528,0
2811317,2811317,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-09,Oil & Gas,EIU,TI,0.0,0.0,0.0,1.7036233930227884,5.612348521087947,10.763778580094954,15.477527500399187,21.885148221322567,32.32378640480071,93.29773649690176,152.9184157416905,0
2811318,2811318,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-10,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.7052769174199462,10.39783351654447,26.536905060551156,50.50105725432847,67.43698795827375,104.05015180279764,166.18638565894707,0
2811319,2811319,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-11,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,7.124494016319501,27.24616421515912,32.45226737087151,96.3620223248058,129.77943664156376,148.41569599904648,0
2811320,2811320,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2022-12,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.432947605109785,10.431945693987622,18.051517366503887,27.179428666348674,31.8286226741145,78.11860040330885,264.0491778226902,0
2811321,2811321,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2023-01,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.67252994883256,5.460179421424199,10.651891731782662,35.723939539228,65.51430349343937,103.55922670818626,170.08080380676327,0
2811322,2811322,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2023-02,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,3.7851032480662834,4.646899761114025,10.511657877512375,11.013202732314472,22.96463701795256,62.44577005388927,228.14570504102352,0
2811323,2811323,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2023-03,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,7.230768932761204,10.44936697499055,12.782036556018769,27.38056861525559,34.430454048348025,61.335107210583345,312.1168796032724,0
2811324,2811324,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2023-04,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,6.949409766772048,12.38889124274513,17.67240672062068,40.29323855317247,237.28448835393257,565.391319205318,0
2811325,2811325,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2023-05,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,9.709678582213472,41.6836088155663,45.36450099557902,64.44118476820728,100.60852501790592,238.86006273757457,0
2811326,2811326,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2023-06,Oil & Gas,EIU,TI,0.0,0.0,0.0,1.91930272550228,4.626542452309346,5.232296880297128,18.2285659964881,29.03008802602268,57.47899030137671,98.8792800592773,219.25997448970537,0
2811327,2811327,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2023-07,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,4.827494504184673,12.12136203566244,21.14954495477548,30.644045631299825,36.73828858680342,127.57270242642348,422.6425808652441,0
2811328,2811328,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2023-08,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,0.0,2.5311670022866912,44.62671170803379,99.86802654560182,130.91104907074873,142.45666947880292,226.54961246076837,0
2811329,2811329,TI-EIU-Cloud Computing Integration,GALP ENERGIA,2023-09,Oil & Gas,EIU,TI,0.0,0.0,0.0,0.0,4.997350392131775,9.857951256280634,28.92053495319539,34.498518974456935,66.62750737929012,105.3170618291362,209.50125234558067,0
